review,score,label,score/counter,tanggal,sentiment
bentuk kecil lucu rasa rata rata pergi sini ulas ta kecewa hasil pergi sarap pilih satu telur benediktus satu sarap inggris lengkap milik nama sendiri hidang lupa suka telur benediktus salah satu menu selalu pesan tiap kali makan siang makan siang akhir pekan lucu gagal total telur tidak air keras lelucon egg benedict hollandaise lemon coba makan tengah lapar tidak tahan biar mitra kacang aneh sarap inggris pedas tidak makan baik baik tidak tulis rumah buat tanya tanya apa semua rave diri tidak benar benar buat mungkin suasana bandung banyak sekali kafe resto suasana bagus tetap saji makan enak penting harga ikan sama sekali tidak padan terlalu mahal makan buruk,-3,negatif,-0.02727272727272727,2016-08-11,2
tidak baik layan sangat sangat buruk makan kafe datang sini tempat sangat gelap banyak debu,-3,negatif,-0.2,2016-06-01,2
layan buruk teman mes humming patisto kalau tidak salah tanda favorit kemudian layan kata daging beku tunggu satu jam kok beku padahal jadi menu favorit banyak ppl potensi mes layan minta kursi duduk meja belah tidak tawar kursi tanya,-2,negatif,-0.05128205128205128,2014-10-01,2
tidak padan tunggu datang tempat beberapa kali selalu daftar tunggu putus pergi tempat belah suatu hari teman sikeras tunggu coba menit akhir duduk minta layan mes menu biasa banding biasa makan jakarta harga mahal paling ganggu menu mahal tidak tukar kentang goreng kentang tumbuk kata jadi biaya tambah tidak apa apa tukar tumbuk kentang goreng menit tunggu makan akhir datang kejut superr biasa hambar turut alam lewat pesan minta layan kali ambil ganti makan semua salah suhu salah saus salah aghrrrr akhir kunjung minta tagih kali tidak datang minta maaf sikap sopan singkat sangat tidak rekomendasi tempat tidak nila tiap sen sebut ac panas,-11,negatif,-0.10576923076923077,2015-01-01,2
kafe biasa ambien beda tidak terlalu kuat makan minum tidak enak steak tenderloin tidak enak harga cukup servis tidak terlalu bagus,-2,negatif,-0.09523809523809523,2015-12-01,2
cukup asin mes banyak makan pasta carbonara humming fish steak creeps chicken bla bla bla semua terlalu asin saji sangat enak mungkin kali rasa lebih enak minum pesan benar benar enak super matcha baik,7,positif,0.20588235294117646,2015-01-01,1
datang hari sabtu sore tempat penuh sesak orang perlu bar satu jam akhir panggil duduk bangku bagus pandang bagus meski tidak spektakuler harap makan sangat buruk benar benar antri depan kasir lama menit tidak pikir orang alam,1,positif,0.02702702702702703,2016-09-01,1
jangan repot repot datang tidak dekat makan murah makan lokal cara jalan restoran pandang bagus sangat sulit jangkau buah restoran lokal letak puncak bukit pandang lembah tidak halang cuaca sejuk tidak sempat coba makan antre sangat panjang kursi tidak perlu reservasi,0,netral,0.0,2016-06-01,0
lumayan jauh sepi jalan tuju caf bayar sejuk udara segar pandang alam lepas daerah bukit hijau tempat duduk cukup banyak pilih lokasi nyaman duduk sembari nikmat makan siang dar minum kopi butul keluarga kunjung makan siang kualitas makan minum benar biasa biasa harga tidak mahal kunjung kesini lebih suasana alam segar mungkin cukup lama operasi beberapa fasilitas lihat tua tidak awat jadi alternative main bandung,2,positif,0.03076923076923077,2021-01-01,1
kalau buat view makan dsini sih kayak gak perlu tanya iya enak banget makan ngeliatin asri hutan bandung kalau buat makan iya standar biasa ajah masuk nya pakai tiket orang tambahin buat sen makan jadi kaya voucher gitu deh akses lumayan sulit pakai taksi online nunggu jam baru mau ambil mungkin akses nya jauh kali iya jadi kalau mau kesini lebih baik pakai kendara pribadi,-1,negatif,-0.015384615384615385,2018-03-01,2
temptnya tidak malam krna kata sih banyak kabut tempat enak sejuk beda,1,positif,0.08333333333333333,2017-11-01,1
sini ngopi ngemil nikmat udara sejuk pandang indah buat kamu mau quality time sama pasang cocok banget tempat buat abadi momen wefie kalian jamin so sweet,3,positif,0.11538461538461539,2017-10-01,1
jalan tuju lokasi ekstrim usaha kondisi kendara oke rasa sih turut biasa mungkin banyak orang kesini pandang viewnya banget,-1,negatif,-0.05263157894736842,2017-01-01,2
restoran milik view lembah bagus konsep alam buka udara segar gunung sangat asa sayang nya akses tuju lokasi kurang sahabat utama mobil jenis sedan,3,positif,0.125,2016-08-01,1
weekend belanja tempat sangat jengkel jalan tuju lokasi sangat macet susah parkir,-3,negatif,-0.25,2015-10-01,2
fo sangat kenal bandung banding f interior bangun tarik x tempat beberapa tahun lalu koleksi mutu lumayan sekarang sangat kecewa jual harga terlalu mahal sangat tidak banding nama keren toko jadi benar jual fashion mode andal viewnya pergi tinggal tempat tanpa beli apa sangat beda belanja beberapa tahun lalu baik kulitas produk segera tingkat kalau tidak inggin hilang konsumen,3,positif,0.05084745762711865,2016-02-01,1
harga mahal mahal mungkin sesuai kualitas kali iya tempat oke hamoir rupa joger bal cuman joger ga t makan,-2,negatif,-0.10526315789473684,2015-05-01,2
toko tawar batas tawar cakup banyak produk palsu tidak sangat baik harga sedia cukup kecewa tidak pergi sana,3,positif,0.16666666666666666,2016-11-01,1
singkat tidak istimewa tempat hitam temu tempat harga sama kualitas,-2,negatif,-0.2,2016-09-01,2
rasa penasaran bawa mana mana menit lihat tangan baik barang barang harga sama sini lebih murah tempat bukan cangkir kakak perempuan,2,positif,0.09523809523809523,2015-12-01,1
factory outlet harga lebih mahal mall kualitas barang barang biasa david terlalu ramai pikir staf terlalu lelah tidak sahabat,-6,negatif,-0.3157894736842105,2015-12-01,2
aku sedang tunggu outlet toko pakai bandung murah benar tidak kualitas tidak baik potong jahit aku tidak beli apa apa sama sekali,1,positif,0.045454545454545456,2015-07-01,1
bayar parkir repot kalau mau pakai cashless kartu jangan jadi paksa pakai e money,0,netral,0.0,2018-01-01,0
mall kenal bandung sedih sumpah kalau bukan e money jangan pernah kesana ertahan pintu masuk parkir mobil e money penghuna flash bca bank lai selamat perbilehkan masuk keluar menit masuk nongkrong sana wajib beli e money keluar sistem parkir aneh,-3,negatif,-0.075,2019-10-01,2
parkir wajib e money bank mandiri padahal banyak e money bank manfaat security jual kartu e money mahal kalau bank jadi monopoli,1,positif,0.045454545454545456,2019-07-01,1
tinggal jakarta lama tidak unjung pvj sangat kaget e money bayar parkir keluar bank mandiri tidak bank waktu keluar antri panjang sekali menit tidak keluar kalau tidak bantu bahkan kartu e money sempat tidak baca lebih baik kalau sistem belum benar jangan coba coba e money kalaupun mau jangan bank sangat susah,-6,negatif,-0.11538461538461539,2019-06-01,2
parkir mau keluar sdh jam lebih tidak gerak tidak tugas tanggal oct jam sangat sangat tidak profesional kelola parkir pvj jujur kecewa tulis mikirrr managemennya coba kalian pratekin duduk mobil dng keluarga jam nga jelas alam sangat tolol kapok main pvj,-2,negatif,-0.04878048780487805,2018-10-01,2
mall toilet sangat tidak nyaman bau air sangat kecil mushola kecil leta basement pinggir parkir tanpa toilet banding bip fasilitas toilet mushola nya jauh banding mal mal bandung jakarta kota kota,-5,negatif,-0.16129032258064516,2018-06-01,2
gaa jadi masuk sangat kecewa masuk parkir emoney salah satu bank kalau tidak punya beli dl dtawarkan security ga smua org punya emoney bank tsb,-2,negatif,-0.08,2018-06-01,2
sangat kecewa masuk parkir pvj e money mandiri tidak sistem bayar jadi beli kartu e money cash rb tidak debit sungguh susah flazz bca saldo memang banyak toll dr jakarta bandung jadi jauh jakarta jadi sia sia lebih baik tidak perlu kesana,-1,negatif,-0.023809523809523808,2018-02-01,2
gedung besar toko lengkap bangun mewah serasa hilang nilai mata anak minta nenen ruang susu jauh dr kata layak bau pesing kaya toilet umum pasar padahal nursing room loh bukan wc lantai banyak genang air sekali bukan wc yah jangan ngompol situ tidak bersih cleaning servicenya pintu tidak tutup akhir suami pegangin pintu lama susu wastafel keran rusak air keluar terus pipa patah angin terlalu kencang kalau kondisi anak gak fit lsg masuk angin kayak waktu mau kluar parkir tengah jam lebih saking macet amburadul,-6,negatif,-0.07058823529411765,2015-12-01,2
mall nya sepi gelap toilet sulit cari parkir susah tidak tunjuk jalan keluar,-4,negatif,-0.3076923076923077,2015-09-01,2
pvj mall konsep cihampelas walk bila kalian datang motor lalu parkir basementnya suasana keri basement belum jadi banyak debu gelap sekali sangat keri beberapa hari kesini muncul ingat walikota mall indikasi rusak lingkung hmm benar tidak tidak tahu parkir benar keri,0,netral,0.0,2014-11-01,0
desember lalu lintas gila parkir gila mall kena biaya rp ribu premium tempat parkir jadi gratis sangat sulit temu tempat parkir toilet sangat jelek kotor cara seluruh kecewa,-6,negatif,-0.21428571428571427,2016-12-01,2
datang mal akhir pekan kawasan setiabudi nerak lalu lintas tidak temu tempat bagus parkir mall banyakgunanya sangat gelap bawah tanah pergi restoran jepang sana harga mahal makan baik kotor tidak,-1,negatif,-0.03333333333333333,2016-01-01,2
tempat ibadah alias mushola sangat sangat buruk utama lantai kidzonia tempat wudhu nya kotor becek kalau ga hati jeblos tanya socmed ga gubris cleaning service sama bohong bersih sistem bayar tiket tidak kalau emoney parah banget mall,-4,negatif,-0.10810810810810811,2020-08-01,2
biasa tempat bersih kayak kurang ac mall kurang dingin tenant lumayan lengkap,-1,negatif,-0.08333333333333333,2019-12-01,2
salah satu mall besar bandung saji banyak sekali restoran mau cari tempat nongkrong sini tidak susah outletnya asik cuma susah cari parkir,-1,negatif,-0.045454545454545456,2018-11-01,2
mall turut cukup besar cukup sering unjung pvj sini jalan jalan mall sekaligus jalan belanja makan konsep buka hampir sama cihampelas walk sini keluar parkir sulit sedang ramai tugas atur tidak kes semrawut,-2,negatif,-0.06060606060606061,2018-10-01,2
luar biasa ramai banyak acara pilih tempat makan sangat banyak cocok nongkrong kawan akwan,1,positif,0.07142857142857142,2018-08-01,1
parkir kurang nyaman aplagi sekarang parkir unjung paksa pakai e money unjung tidak beri pilih bayar parkir belanja mall barang bagus nyaman parkir jadi perhati kelola,1,positif,0.038461538461538464,2017-11-01,1
mall konsep open door punya banyak pilih tenant makan belanja tiap bandung selalu sempat kesini,1,positif,0.06666666666666667,2017-07-01,1
mall tempat nya bagus luas aman arah toilet nya jauh banget area kalau hujan genang air licin,3,positif,0.17647058823529413,2017-01-01,1
mall nuansa alam asri tidak milik lantai tinggi sesuai nama paris van java tunjuk nuansa kota paris bandung bagai tenan kenal sana sangat ramai unjung,0,netral,0.0,2016-10-01,0
mall konsep semi outdoor cukup banyak pilih branded hitam mall cukup kids friendly terkadang event seru anak anak,3,positif,0.16666666666666666,2015-12-01,1
mall bagus tempat gaul anak muda tidak tahan sama macet parkir sana banyak valet parking rasa aneh tempat mana parkir nyata valet turun mobil tiba sekuriti minta bayar rb,1,positif,0.034482758620689655,2016-11-01,1
toilet suka kotor bau banyak toko tidak lihat jadi sepi langgan jadi tidak tahu mall bandung friendly enak iya pvj,0,netral,0.0,2016-10-01,0
hubung ramai pas kunjung jadi kurang mana soal bandung sale starbuck nya banyak pokemon rekomend buat cari pokemon toilet nya unik kolam ikan kasih makan ikan cuma aneh pakai koin baru sebanyaj buah jarang orang pengang duit koin jadi banyak orang tidak jadi menberi makan ikan,1,positif,0.021739130434782608,2016-09-01,1
rasa mall kurang sahabat pasang bawa bayi balita akses tuju toilet bilang cukup jauh tiap point kurang yakin mall sedia ruang khusus susu ibu,0,netral,0.0,2016-07-01,0
mall unik luas nuansa daerah bekerjasama brand luar kenal parkir gedung seram tidak biasa betul parkir tanjak,0,netral,0.0,2016-07-01,0
design gedung area unik areal parkir masuk akses cukup banyak area belanja lihat koridor besar tampak beberapa butik tutup kesan sepi unjung walaupun areal parkir hampir isi penuh lebih baik kalau acara hibur rutin show tambah crowd susasana,6,positif,0.15789473684210525,2016-05-01,1
tidak istimewa tempat mall kunjung malam hari diri toko toko restoran restoran biasa benar benar tidak unik tempat,-1,negatif,-0.05555555555555555,2016-06-01,2
biasa sih ga istimewa kuliner biasa tidak jakarta kuliner banyak yah mungkin depan bagus bikin tarik kota kasablanka mall grand indonesia jakarta,-2,negatif,-0.09090909090909091,2015-05-01,2
hampir tiap bandung selalu mampir belum daerah lembang makan banyak toko branded mulai murah hingga tengah sini blitz megaplexnya sangat besar arena ice skatingnya luas kemarin coba harga rb khusus coba ice skating blitz langsung parkir atas masuk lewat parkir gedung posisi sangat dekat parkir atas gedung,4,positif,0.0851063829787234,2016-03-01,1
betul tinggal dekat pvj paling sering seberang jalan kaki sayang pihak manajemen kurang perhati hak hak pejal kaki utama akses masuk jalan karang tinggal antri mobil masuk sedia pihak pvj bahkan tidak sedia bahkan hak jalan raya ambil pvj sangat ganggu lalu lintas jalan raya,1,positif,0.022222222222222223,2016-02-01,1
suasana nyaman ganggu pool taksi dekat pintu exit parkir hambat kendara mau keluar,0,netral,0.0,2016-02-01,0
mampir mall hampir frustasi macet long weekend bandung mall nya cukup lengkap banyak hibur restoran suasana luar mall cukup tarik lampu lampu tarik perhati kendara jalan,-1,negatif,-0.038461538461538464,2016-02-01,2
bagus buat kalian ken hedon sini tempat banyak toko branded sini siap kalap deh kalau diskon heheh,2,positif,0.11764705882352941,2022-01-01,1
makan nya enak pelayananya exelent suasana nya nyaman tempat bersih banyak makan enak banyak diskon,6,positif,0.4,2021-09-01,1
kesini sama teman teman kuliah tempat gila anak anak muda buru produk fashion branded dulu taman bunga viral sini,0,netral,0.0,2020-05-01,0
paris van java mall nya unik konsep nya natural terus asri lingkung banyak brand brand bagus tempat wisata moderen bilang cuma sayang kemarin ga lama lama sana lanjur malam,2,positif,0.06896551724137931,2021-03-01,1
tempat lengkap jadi trend jaman sekarang mulai belanja main makan tonton semua lengkap semua koleksi tenant nya lengkap mantap,-3,negatif,-0.15789473684210525,2020-12-01,2
banyak tempat makan oke shopping mall nya oke konsep beda shopping mall banyak,2,positif,0.15384615384615385,2020-10-01,1
